isbn,inrIsbn,inrIsbn10,format,currency,price,distributor1id,distributor2id,distributor3id,division,subject,status
9780877629238,,,HB,INR,3995.00,902A14,,,CRC,Materials & Chemical Engineering,AVAILABLE
9780891165224,,,PB,INR,695.00,902A14,,,CRC,Civil & Mechanical Engineering,Print on Demand
9780954523244,,,HB,INR,595.00,902A14,,,Garland,Horizon,Out Of Print
9781420043495,,,HB,INR,595.00,902A14,,,CRC,Business Improvement,Order To Order
9781420051544,,,HB,INR,3495.00,902A14,,,CRC,Electrical Engineering,Print on Demand
9781420051827,,,HB,INR,1995.00,902A14,,,CRC,Biomedical Engineering,Out Of Print
9781420053630,,,PB,INR,1695.00,902A14,,,CRC,Electrical Engineering,Out Of Print
9781420053999,,,PB,INR,1695.00,902A14,,,CRC,Electrical Engineering,AVAILABLE
9781420055467,,,HB,INR,495.00,902A14,,,CRC,GIS & Environmental Engineering,Order To Order
9781420059489,,,HB,INR,3995.00,902A14,,,CRC,GIS & Environmental Engineering,Print on Demand
9781420060195,,,HB,INR,3995.00,902A14,,,CRC,GIS & Environmental Engineering,Print on Demand
9781420060676,,,HB,INR,2995.00,902A14,,,CRC,Physics,AVAILABLE
9781420061314,,,HB,INR,380.00,902A14,,,CRC,Electrical Engineering,Print on Demand
9781420062106,9781138031753,1138031755,PB,INR,750.00,902A14,,,CRC,Materials & Chemical Engineering,AVAILABLE
9781420064223,,,PB,INR,4995.00,902A14,,,CRC,Mathematics,Print on Demand
9781420065107,,,HB,INR,2495.00,902A14,,,CRC,"Forensics, Law & Homeland Security",Print on Demand
9781420065862,,,HB,INR,4995.00,902A14,,,CRC,Electrical Engineering,Print on Demand
9781420068092,,,HB,INR,595.00,902A14,,,CRC,Business Improvement,Order To Order
9781420070194,,,HB,INR,2995.00,902A14,,,CRC,Computer Science,Print on Demand
9781420072303,,,HB,INR,4995.00,902A14,,,CRC,GIS & Environmental Engineering,Print on Demand
9781420073683,,,HB,INR,2495.00,902A14,,,CRC,Civil & Mechanical Engineering,Print on Demand
9781420073805,9781498771931,1498771939,HB,INR,4495.00,902A14,,,CRC,GIS & Environmental Engineering,AVAILABLE
9781420082944,,,HB,GBP,5.99,902A14,,,CRC,Civil & Mechanical Engineering,Print on Demand
9781420085242,,,HB,INR,3995.00,902A14,,,CRC,Civil & Mechanical Engineering,Out Of Print
9781420086959,,,PB,GBP,5.99,902A14,,,CRC,Physics,AVAILABLE
9781420088229,,,HB,INR,3995.00,902A14,,,CRC,"Forensics, Law & Homeland Security",Print on Demand
9781420089707,,,HB,INR,3995.00,902A14,,,CRC,GIS & Environmental Engineering,Print on Demand
9781439801413,,,HB,INR,3995.00,902A14,,,CRC,Biomedical Engineering,AVAILABLE
9781439802472,,,PB,INR,2995.00,902A14,,,CRC,Physics,Print on Demand
9781439808924,,,HB,INR,3995.00,902A14,,,CRC,GIS & Environmental Engineering,Print on Demand
9781439809143,,,HB,INR,2995.00,902A14,,,CRC,Civil & Mechanical Engineering,Print on Demand
9781439811443,,,HB,INR,3995.00,902A14,,,CRC,GIS & Environmental Engineering,AVAILABLE
9781439813027,,,HB,INR,4995.00,902A14,,,CRC,GIS & Environmental Engineering,Print on Demand
9781439813607,,,PB,INR,2495.00,902A14,,,CRC,Materials & Chemical Engineering,Print on Demand
9781439816301,,,HB,INR,1695.00,902A14,,,CRC,Software Networking & Security,AVAILABLE
9781439819852,,,HB,INR,3995.00,902A14,,,CRC,Food & Nutrition,Print on Demand
9781439825150,,,HB,INR,1495.00,902A14,,,CRC,Software Networking & Security,AVAILABLE
9781439826256,,,HB,INR,4995.00,902A14,,,CRC,GIS & Environmental Engineering,AVAILABLE
9781439826676,,,PB,INR,1695.00,902A14,,,CRC,Ergonomics & Industrial Engineering,Print on Demand
9781439827161,,,HB,INR,1995.00,902A14,,,CRC,Software Networking & Security,Print on Demand
9781439827185,,,HB,INR,2495.00,902A14,,,CRC,Software Networking & Security,Print on Demand
9781439830017,,,HB,INR,1995.00,902A14,,,CRC,Software Networking & Security,Print on Demand
9781439834619,,,HB,INR,1495.00,902A14,,,CRC,Software Networking & Security,Print on Demand
9781439838518,,,HB,INR,2995.00,902A14,,,CRC,"Forensics, Law & Homeland Security",Print on Demand
9781439839423,,,HB,INR,2995.00,902A14,,,CRC,Software Networking & Security,Print on Demand
9781439841228,,,HB,INR,2995.00,902A14,,,CRC,Computer Science,AVAILABLE
9781439845936,,,HB,INR,3995.00,902A14,,,CRC,Food & Nutrition,Print on Demand
9781439849286,,,HB,INR,2995.00,902A14,,,CRC,GIS & Environmental Engineering,Print on Demand
9781439852613,,,HB,GBP,19.99,902A14,,,CRC,Software Networking & Security,Print on Demand
9781439854549,,,HB,INR,3995.00,902A14,,,CRC,Software Networking & Security,Print on Demand
9781439855799,,,HB,INR,995.00,902A14,,,CRC,Life Science,Print on Demand
9781439867570,,,PB,INR,4995.00,902A14,,,CRC,Mathematics,Print on Demand
9781439871201,,,HB,INR,3995.00,902A14,,,CRC,"Forensics, Law & Homeland Security",Print on Demand
9781439874387,,,HB,INR,3495.00,902A14,,,CRC,"Forensics, Law & Homeland Security",Print on Demand
9781439892381,,,HB,INR,4995.00,902A14,,,CRC,Life Science,AVAILABLE
9781466507197,,,PB,INR,4995.00,902A14,,,CRC,Mathematics,AVAILABLE
9781466511897,,,HB,INR,2995.00,902A14,,,CRC,"Forensics, Law & Homeland Security",Print on Demand
9781466518018,9781498771924,1498771920,HB,INR,3495.00,902A14,,,CRC,GIS & Environmental Engineering,AVAILABLE
9781466570863,,,PB,INR,3995.00,902A14,,,CRC,Mathematics,Print on Demand
9781466591837,,,PB,INR,4995.00,902A14,,,CRC,Mathematics,Print on Demand
9781466595217,,,PB,INR,4995.00,902A14,,,CRC,Mathematics,Print on Demand
9781560223108,,,HB,INR,3995.00,902A14,,,CRC,Life Science,Print on Demand
9781566705240,,,HB,INR,2495.00,902A14,,,CRC,Ergonomics & Industrial Engineering,Print on Demand
9781574443264,9781498778565,1498778569,HB,INR,1395.00,902A14,902T10,,CRC,Business Improvement,Print on Demand
9781574443578,,,HB,INR,695.00,902A14,,,CRC,Business Improvement,Temporarily Out Of Stock
9781574446258,,,HB,INR,4995.00,902A14,,,CRC,Statistics,Order To Order
9781574446296,,,PB,INR,4995.00,902A14,,,CRC,Mathematics,Order To Order
9781574446838,,,HB,INR,1995.00,902A14,,,CRC,Materials & Chemical Engineering,Print on Demand
9781578085125,,,HB,INR,2495.00,902A14,,,CRC,Science Publishers,Print on Demand
9781583910832,,,HB,INR,495.00,902A14,,,Psych Press,Counseling and School Psychology,AVAILABLE
9781583919910,,,PB,INR,360.00,902A14,,,Psych Press,Psychotherapy,Out Of Print
9781584884903,,,HB,INR,4995.00,902A14,,,CRC,Mathematics,Print on Demand
9781584885801,,,PB,INR,1995.00,902A14,,,CRC,Mathematics,AVAILABLE
9781584885856,,,PB,INR,3995.00,902A14,,,CRC,Mathematics,Order To Order
9781584886037,,,PB,INR,4995.00,902A14,,,CRC,Mathematics,Print on Demand
9781584886112,,,PB,INR,4995.00,902A14,,,CRC,Mathematics,Order To Order
9781584886259,,,PB,INR,4995.00,902A14,,,CRC,Mathematics,Print on Demand
9781584886365,,,PB,INR,4995.00,902A14,,,CRC,Mathematics,#N/A
9781584886600,,,PB,INR,4995.00,902A14,,,CRC,Mathematics,Order To Order
9781584886617,,,PB,INR,4995.00,902A14,,,CRC,Mathematics,Print on Demand
9781584886754,,,HB,INR,1995.00,902A14,,,CRC,Physics,AVAILABLE
9781584887263,,,PB,INR,4995.00,902A14,,,CRC,Mathematics,Order To Order
9781584887508,,,HB,INR,3995.00,902A14,,,CRC,Mathematics,Print on Demand
9781584887935,,,PB,INR,4995.00,902A14,,,CRC,Mathematics,AVAILABLE
9781584888666,,,PB,INR,4995.00,902A14,,,CRC,Mathematics,Print on Demand
9781584888895,,,PB,INR,4995.00,902A14,,,CRC,Mathematics,Print on Demand
9781587160288,,,PB,INR,1995.00,902A14,,,CRC,Food & Nutrition,Out Of Print
9781591690436,9781498778589,1498778585,PB,INR,995.00,902A14,,,CRC,Materials & Chemical Engineering,AVAILABLE
9781841694726,,,HB,INR,2495.00,902A14,,,Psych Press,Social Psychology,Print on Demand
9781859961124,,,HB,INR,695.00,902A14,,,Garland,UK Series Books,AVAILABLE
9781859961995,,,HB,INR,595.00,902A14,,,Garland,UK Series Books,AVAILABLE
9781859962961,,,PB,INR,495.00,902A14,,,Garland,UK Series Books,Print on Demand
9782881247941,,,HB,INR,2500.00,902A14,,,CRC,Civil & Mechanical Engineering,AVAILABLE
9789056991852,,,PB,INR,495.00,902A14,,,CRC,Physics,Temporarily Out Of Stock
9789057024122,,,HB,INR,2495.00,902A14,,,CRC,Life Science,Print on Demand
9789058093585,,,HB,INR,2995.00,902A14,,,Swets,Reference Books,Print on Demand
9780415253857,9781138236295,1138236292,PB,INR,550.00,902A21,,,Social Sciences,Sociology,Auto Stock Replenishment
9780415254045,9781138236301,1138236306,PB,INR,525.00,902A21,,,Humanities,Philosophy,Auto Stock Replenishment
9780415378475,9781138236349,1138236349,PB,INR,475.00,902A21,,,Humanities,Psychiatry/Clinical Psychology,Auto Stock Replenishment
9780415389563,9781138236370,1138236373,PB,INR,750.00,902A21,,,Humanities,Media & Cultural Studies,Auto Stock Replenishment
9780415493000,9781138216662,1138216666,PB,INR,995.00,902A21,,,Social Sciences,Asian Studies,Print on Demand
9781138807181,9781138225602,1138225606,PB,INR,495.00,902A21,,,Humanities,Literature,Auto Stock Replenishment
9780415094009,9781138205062,1138205060,PB,INR,1995.00,902A21,,,Social Sciences,Economics,Print on Demand
9780415325059,9781138694750,1138694754,PB,INR,995.00,902A21,,,Humanities,Philosophy,Print on Demand
9780415031165,,,PB,GBP,24.00,902A21,,,Social Sciences,Geography,Print on Demand
9780415050982,,,PB,GBP,7.50,902A21,,,Humanities,Philosophy,Print on Demand
9780415079426,,,PB,GBP,10.00,902A21,,,Social Sciences,Sociology,Print on Demand
9780415087971,,,PB,INR,450.00,902A21,,,Humanities,Literature,Print on Demand
9780415097697,,,PB,INR,450.00,902A21,,,Humanities,Literature,Print on Demand
9780415102308,,,PB,INR,450.00,902A21,,,Humanities,Literature,Print on Demand
9780415115308,,,PB,GBP,10.00,902A21,,,Social Sciences,Sociology,Print on Demand
9780415138895,,,PB,GBP,10.00,902A21,,,Social Sciences,Sociology,Print on Demand
9780415141017,,,PB,GBP,15.00,902A21,,,Social Sciences,Geography,Print on Demand
9780415147316,,,PB,INR,395.00,902A21,,,Psych Press,Psychology PP,Print on Demand
9780415156769,,,PB,INR,995.00,902A21,,,Social Sciences,Education,Old Edition
9780415189651,,,PB,GBP,18.00,902A21,,,Social Sciences,Geography,Print on Demand
9780415196345,,,PB,INR,325.00,902A21,,,Social Sciences,Sociology,Print on Demand
9780415201797,,,HB,GBP,18.00,902A21,,,Social Sciences,Sociology,Print on Demand
9780415211765,,,PB,INR,795.00,902A21,,,Social Sciences,Geography,Print on Demand
9780415212618,,,PB,INR,450.00,902A21,902A14,,Humanities,Literature,Print on Demand
9780415212632,,,PB,INR,450.00,902A21,,,Humanities,Literature,Out Of Print
9780415214438,,,PB,INR,395.00,902A21,,,Social Sciences,Sociology,Print on Demand
9780415226103,,,PB,INR,850.00,902A21,,,Social Sciences,Business,Print on Demand
9780415226424,,,PB,INR,995.00,902A21,,,Social Sciences,Politics,Print on Demand
9780415227124,,,PB,INR,150.00,902A21,,,Humanities,Philosophy,Print on Demand
9780415229395,,,PB,INR,450.00,902A21,,,Humanities,Literature,Print on Demand
9780415233330,,,PB,INR,250.00,902A21,,,Humanities,Philosophy,Print on Demand
9780415234948,,,PB,INR,450.00,902A21,,,Humanities,Literature,Print on Demand
9780415237314,,,PB,INR,850.00,902A21,,,Humanities,Philosophy,Auto Stock Replenishment
9780415238540,,,PB,INR,375.00,902A21,,,Social Sciences,Sociology,Print on Demand
9780415243841,,,PB,INR,395.00,902A21,,,Humanities,Media & Cultural Studies,Print on Demand
9780415247986,,,PB,INR,295.00,902A21,,,Humanities,Philosophy,Print on Demand
9780415249805,,,PB,INR,350.00,902A21,,,Humanities,Philosophy,Print on Demand
9780415250771,,,PB,GBP,34.99,902A21,,,Social Sciences,Geography,Out Of Print
9780415250962,,,HB,GBP,10.00,902A21,,,Social Sciences,Politics,Print on Demand
9780415251211,,,PB,INR,250.00,902A21,,,Humanities,Philosophy,Print on Demand
9780415251341,,,PB,INR,450.00,902A21,,,Humanities,Literature,Print on Demand
9780415253406,,,PB,INR,795.00,902A21,,,Social Sciences,Education,Out Of Print
9780415253802,,,PB,INR,425.00,902A21,,,Social Sciences,Sociology,Auto Stock Replenishment
9780415253826,,,PB,INR,550.00,902A21,,,Humanities,Literature,Auto Stock Replenishment
9780415253833,,,PB,INR,699.00,902A21,,,Humanities,Philosophy,Auto Stock Replenishment
9780415253840,,,PB,INR,325.00,902A21,,,Humanities,Philosophy,Auto Stock Replenishment
9780415253864,,,PB,INR,250.00,902A21,,,Psych Press,Psychology PP,Auto Stock Replenishment
9780415253871,,,PB,INR,425.00,902A21,,,Psych Press,Psychology PP,Print on Demand
9780415253888,,,PB,INR,495.00,902A21,,,Social Sciences,Sociology,Auto Stock Replenishment
9780415253895,,,PB,INR,495.00,902A21,,,Social Sciences,Economics,Print on Demand
9780415253901,,,PB,INR,495.00,902A21,,,Psych Press,Psychoanalysis,Auto Stock Replenishment
9780415253918,,,PB,INR,425.00,902A21,,,Psych Press,Psychology PP,Print on Demand
9780415253925,,,PB,INR,550.00,902A21,,,Psych Press,Psychology PP,Print on Demand
9780415253932,,,PB,INR,699.00,902A21,,,Humanities,History,Auto Stock Replenishment
9780415253949,,,PB,INR,150.00,902A21,,,Humanities,Anthropology,Print on Demand
9780415253956,,,PB,INR,695.00,902A21,,,Humanities,Literature,Auto Stock Replenishment
9780415253963,,,PB,INR,395.00,902A21,,,Humanities,Anthropology,Auto Stock Replenishment
9780415253970,,,PB,INR,699.00,902A21,,,Humanities,Media & Cultural Studies,Auto Stock Replenishment
9780415253987,,,PB,INR,475.00,902A21,,,Humanities,Philosophy,Auto Stock Replenishment
9780415253994,,,PB,INR,325.00,902A21,,,Humanities,Philosophy,Print on Demand
9780415254007,,,PB,INR,575.00,902A21,,,Humanities,Language & Colloquials,Auto Stock Replenishment
9780415254014,,,PB,INR,395.00,902A21,,,Psych Press,Psychology PP,Auto Stock Replenishment
9780415254021,,,PB,INR,499.00,902A21,,,Humanities,Literature,Out Of Print
9780415254038,,,PB,INR,499.00,902A21,,,Humanities,Religion,Auto Stock Replenishment
9780415254052,,,PB,INR,575.00,902A21,,,Humanities,History,Auto Stock Replenishment
9780415254069,,,PB,INR,575.00,902A21,,,Social Sciences,Sociology,Print on Demand
9780415254076,,,PB,INR,350.00,902A21,,,Humanities,Religion,Auto Stock Replenishment
9780415254083,,,PB,INR,325.00,902A21,,,Humanities,Philosophy,Auto Stock Replenishment
9780415254090,,,PB,INR,499.00,902A21,,,Humanities,History,Auto Stock Replenishment
9780415255325,,,PB,INR,275.00,902A21,,,Humanities,Philosophy,Print on Demand
9780415255547,,,PB,INR,499.00,902A21,,,Humanities,Anthropology,Auto Stock Replenishment
9780415259767,,,PB,INR,895.00,902A21,,,Social Sciences,Education,Out Of Print
9780415261234,,,PB,INR,295.00,902A21,,,Humanities,Philosophy,Print on Demand
9780415261258,,,PB,INR,275.00,902A21,,,Humanities,Philosophy,Print on Demand
9780415261876,,,PB,INR,550.00,902A21,,,Humanities,Literature,Print on Demand
9780415267359,,,PB,INR,499.00,902A21,,,Humanities,History,Auto Stock Replenishment
9780415267373,,,PB,INR,699.00,902A21,,,Social Sciences,Sociology,Auto Stock Replenishment
9780415267397,,,PB,INR,575.00,902A21,,,Humanities,History,Auto Stock Replenishment
9780415267410,,,PB,INR,650.00,902A21,,,Psych Press,Psychoanalysis,Auto Stock Replenishment
9780415267427,,,PB,INR,499.00,902A21,,,Psych Press,Psychology PP,Auto Stock Replenishment
9780415267458,,,PB,INR,395.00,902A21,,,Psych Press,Psychology PP,Auto Stock Replenishment
9780415267472,,,PB,INR,499.00,902A21,,,Humanities,Philosophy,Auto Stock Replenishment
9780415267496,,,PB,INR,425.00,902A21,,,Humanities,Anthropology,Print on Demand
9780415267502,,,PB,INR,550.00,902A21,,,Psych Press,Psychology PP,Print on Demand
9780415267526,,,PB,INR,225.00,902A21,,,Humanities,Philosophy,Auto Stock Replenishment
9780415267632,,,PB,INR,575.00,902A21,,,Humanities,Philosophy,Auto Stock Replenishment
9780415267670,,,PB,INR,499.00,902A21,,,Humanities,Religion,Auto Stock Replenishment
9780415267694,,,PB,INR,499.00,902A21,,,Humanities,History,Print on Demand
9780415267847,,,PB,INR,995.00,902A21,,,Social Sciences,Economics,Out Of Print
9780415270984,,,PB,INR,695.00,902A21,,,Social Sciences,Sociology,Auto Stock Replenishment
9780415271004,,,PB,INR,475.00,902A21,,,Social Sciences,Sociology,Auto Stock Replenishment
9780415271028,,,PB,INR,499.00,902A21,,,Humanities,Religion,Auto Stock Replenishment
9780415278270,,,PB,INR,675.00,902A21,,,Humanities,Religion,Auto Stock Replenishment
9780415278294,,,PB,INR,499.00,902A21,,,Humanities,Religion,Auto Stock Replenishment
9780415278317,,,PB,INR,699.00,902A21,,,Social Sciences,Sociology,Auto Stock Replenishment
9780415278331,,,PB,INR,499.00,902A21,,,Humanities,Philosophy,Auto Stock Replenishment
9780415278355,,,PB,INR,499.00,902A21,,,Psych Press,Psychoanalysis,Print on Demand
9780415278379,,,PB,INR,499.00,902A21,,,Psych Press,Psychoanalysis,Print on Demand
9780415278393,,,PB,INR,225.00,902A21,,,Psych Press,Psychology PP,Auto Stock Replenishment
9780415278416,,,PB,INR,1195.00,902A21,,,Humanities,Philosophy,Out Of Print
9780415278423,,,PB,INR,850.00,902A21,,,Humanities,Philosophy,Print on Demand
9780415278447,,,PB,INR,850.00,902A21,,,Humanities,Philosophy,Print on Demand
9780415278461,,,PB,INR,499.00,902A21,,,Humanities,Philosophy,Auto Stock Replenishment
9780415278485,,,PB,INR,850.00,902A21,,,Humanities,Philosophy,Auto Stock Replenishment
9780415278492,,,PB,INR,550.00,902A21,,,Humanities,Religion,Print on Demand
9780415280631,,,PB,INR,450.00,902A21,,,Humanities,Literature,Out Of Print
9780415280655,,,PB,INR,450.00,902A21,,,Humanities,Literature,Print on Demand
9780415281645,,,PB,INR,450.00,902A21,,,Humanities,Literature,Print on Demand
9780415282598,,,HB,INR,1195.00,902A21,,,Reference,Literature,Print on Demand
9780415283205,,,PB,INR,575.00,902A21,,,Psych Press,Psychology PP,Auto Stock Replenishment
9780415283281,,,PB,INR,325.00,902A21,,,Humanities,Philosophy,Print on Demand
9780415283380,,,PB,INR,325.00,902A21,,,Humanities,Philosophy,Print on Demand
9780415283489,,,PB,INR,325.00,902A21,,,Humanities,Philosophy,Print on Demand
9780415285827,,,PB,INR,350.00,902A21,,,Humanities,Literature,Auto Stock Replenishment
9780415285841,,,PB,INR,250.00,902A21,,,Humanities,Literature,Print on Demand
9780415285865,,,PB,INR,395.00,902A21,,,Humanities,Religion,Auto Stock Replenishment
9780415285889,,,PB,INR,395.00,902A21,,,Humanities,Philosophy,Auto Stock Replenishment
9780415285902,,,PB,INR,499.00,902A21,,,Humanities,Philosophy,Print on Demand
9780415285926,,,PB,INR,695.00,902A21,,,Humanities,History,Auto Stock Replenishment
9780415285940,,,PB,INR,1075.00,902A21,,,Humanities,Philosophy,Auto Stock Replenishment
9780415285964,,,PB,INR,1195.00,902A21,,,Humanities,Literature,Print on Demand
9780415285988,,,PB,INR,499.00,902A21,,,Humanities,Literature,Print on Demand
9780415286008,,,PB,INR,499.00,902A21,,,Humanities,Literature,Print on Demand
9780415286015,,,PB,INR,499.00,902A21,,,Humanities,Literature,Auto Stock Replenishment
9780415286022,,,PB,INR,499.00,902A21,,,Humanities,Literature,Auto Stock Replenishment
9780415287494,,,PB,INR,530.00,902A21,,,Humanities,Philosophy,Auto Stock Replenishment
9780415287517,,,PB,INR,575.00,902A21,,,Humanities,Philosophy,Print on Demand
9780415287531,,,PB,INR,495.00,902A21,,,Social Sciences,Sociology,Auto Stock Replenishment
9780415289771,,,PB,INR,575.00,902A21,,,Humanities,Philosophy,Auto Stock Replenishment
9780415289795,,,PB,INR,550.00,902A21,,,Humanities,Philosophy,Auto Stock Replenishment
9780415289832,,,PB,INR,499.00,902A21,,,Humanities,Literature,Auto Stock Replenishment
9780415289856,,,PB,INR,675.00,902A21,,,Humanities,Literature,Print on Demand
9780415289870,,,PB,INR,975.00,902A21,,,Humanities,Philosophy,Print on Demand
9780415289894,,,PB,INR,625.00,902A21,,,Humanities,Literature,Auto Stock Replenishment
9780415289917,,,PB,INR,350.00,902A21,,,Social Sciences,Sociology,Auto Stock Replenishment
9780415289931,,,PB,INR,499.00,902A21,,,Humanities,Media & Cultural Studies,Auto Stock Replenishment
9780415289955,,,PB,INR,499.00,902A21,,,Humanities,Anthropology,Auto Stock Replenishment
9780415289979,,,PB,INR,499.00,902A21,,,Psych Press,Psychology PP,Auto Stock Replenishment
9780415289993,,,PB,INR,425.00,902A21,,,Humanities,Religion,Auto Stock Replenishment
